tool_id,cut_no,vb_mm,wear_stage,fx_mean,fx_std,fx_peak2peak,fx_rms,fx_skewness,fx_kurtosis,fy_mean,fy_std,fy_peak2peak,fy_rms,fy_skewness,fy_kurtosis,fz_mean,fz_std,fz_peak2peak,fz_rms,fz_skewness,fz_kurtosis,vx_mean,vx_std,vx_peak2peak,vx_rms,vx_skewness,vx_kurtosis,vy_mean,vy_std,vy_peak2peak,vy_rms,vy_skewness,vy_kurtosis,vz_mean,vz_std,vz_peak2peak,vz_rms,vz_skewness,vz_kurtosis,ae_rms_mean,ae_rms_std,ae_rms_peak2peak,ae_rms_rms,ae_rms_skewness,ae_rms_kurtosis
c4,60,0.0697,1,-0.632205277410871,-0.9620171500173393,-1.00677866355118,-0.9264130810862379,-0.38601481923340975,0.956325582588562,-0.2802871289672146,-0.7795565324996933,-0.7963133292889464,-0.7326401611907224,1.3702911868582692,1.0793325935727172,-0.603017667653998,-0.9162810095481689,-0.9293458750106726,-0.9018520123210781,0.5441586911646863,0.4181498552572876,-0.12108573678821588,-0.7679407484731698,-0.8268359778490127,-0.7692879871847157,-0.6323834010000797,-0.9349627088536251,-0.07831238436967694,-0.7794656607960987,-0.7281514086608576,-0.780940675342008,1.3318898850518968,-0.0051396673726147426,-0.07208047725500287,-0.6873437856468717,-0.7865104439739247,-0.6897010455442885,-0.7283790731242923,-1.0130188502105928,-0.4531980144789387,-0.0973152804699907,-0.6655372280968109,-0.43655186749641706,-1.0319139307584377,-0.26581687817686955
c4,61,0.07,1,-0.6307685355487802,-0.9593382461985609,-1.0017008576555038,-0.9244683673268377,-0.4675809255337135,0.9038398311144065,-0.2582635037418401,-0.7921063155891386,-0.8448785268942507,-0.7331490144313696,1.3628696559074498,1.059964328702086,-0.5845342999787481,-0.9124088600653347,-0.9521250132784579,-0.8947894856988065,0.4621156094015287,0.2866565496511497,-0.16544842704686447,-0.7383967378245648,-0.7508966236817713,-0.7397266119257959,-0.6288959241880339,-0.9065710152515333,-0.2521574563344749,-0.7583708768170091,-0.6926900419165682,-0.7594814298175102,1.3087652403965162,0.17576259923668866,-0.18086997088996662,-0.666281295634433,-0.7901799508004709,-0.6683518720743292,-0.6751266231035631,-1.0559903193973235,-0.47522399239246454,0.00412675801997256,-0.21338787843104906,-0.4506967563003871,-0.7063485953824188,-0.020453366920587735
c4,62,0.0702,1,-0.6248198628639525,-0.9579416116313947,-1.0009148195911577,-0.9206133771947512,-0.44492708522891383,0.8596491897325719,-0.2356819189297419,-0.7647741969631313,-0.8157831607613433,-0.7046591767355662,1.366186924916184,1.0590307348387198,-0.5671213730289212,-0.8995773236415608,-0.9127713948334819,-0.8806587511945376,0.4989046472716193,0.30890000648701726,0.17271240355192682,-0.706041923455156,-0.809849543364235,-0.7072616727815407,-0.7739418019159942,-1.0496368417070236,0.09837333917431129,-0.7373384284115859,-0.6761963829657359,-0.7390800198994786,1.1901983892208086,-0.05646645853584603,0.12902616902719527,-0.647797191431281,-0.7300000388451108,-0.6505092554234609,-0.6960469521074859,-1.0584057502183475,-0.4608109598172417,0.20108548406054408,-0.2981658814933788,-0.42408568642166666,-0.5039896971542247,-0.08199192905662223
c4,63,0.0705,1,-0.6156997720710824,-0.9548081160169911,-1.0043576663129938,-0.9142718260076695,-0.39152327451464436,0.8387129689446979,-0.19727416237258605,-0.7616690921731183,-0.7927256300063927,-0.6873646091239836,1.3619972593364893,1.0513439593833633,-0.5409138477841702,-0.8880497311730842,-0.9140640319356892,-0.8657079693100656,0.4611716759742236,0.2765910077023324,-0.10178964937762545,-0.7005236113676121,-0.8618080488470845,-0.7018291808207363,-0.4182345899278263,-1.3131743843236379,-0.1498115434744703,-0.7327217490960426,-0.7207292621329832,-0.7340569412843702,2.204951104856433,-0.35571741379481314,-0.0932909904020915,-0.6382792573760905,-0.8004545699148007,-0.6405620191600655,-0.11468994623774176,-1.0921921359758369,-0.4775873325347776,-0.07739259595723837,-0.7503152311591414,-0.4582048161874673,-1.0258128886601645,-0.42130847350490447
c4,64,0.0708,1,-0.6099323008026619,-0.9512330960325295,-0.9867189721490653,-0.9095729221295186,-0.4564957514236575,0.8119032448388167,-0.176937099873859,-0.7479477940879848,-0.722459226984664,-0.6695229872053955,1.3954053710625802,1.1100771645006282,-0.5186128052911962,-0.8812176373547354,-0.9084051539549154,-0.8553790608932287,0.49873072555975567,0.28620085583627375,-0.38396450064867277,-0.7119180194114937,-0.8288343819060454,-0.713182583397281,-0.43540723229796763,-1.3249166806519772,-0.3798416440219656,-0.7421754543467198,-0.7190798962378999,-0.7429734546480881,2.2090824388181214,-0.45336760920428104,-0.39093195369616884,-0.6451119649445611,-0.7322017429410386,-0.6465200101602223,-0.13336599819059228,-0.9969796501585912,-0.43608933365776587,-0.013540729143277397,-0.7785745655132517,-0.41510705262806213,-1.1521116949456258,-0.9538802806523294
c4,65,0.071,1,-0.6372927738232844,-0.9607111638489884,-0.9787957084604558,-0.9286245212687769,-0.5374199188260252,1.3119823297049773,-0.6990765951785208,-0.8084783990704562,-0.5107849693139772,-0.9034884739804281,0.8272302630355645,0.7994951943515054,-1.1434974370351005,-0.9243927013975627,-0.9468108385249392,-0.9994757959831241,0.6029425514212002,0.4198154423820083,3.79469853105709,-0.8530506549366513,-0.9217601705580645,-0.839158050885129,-1.0594293551205303,-1.2743627815585288,3.977419145052745,-0.8386697477286912,-0.8031975568871446,-0.8219802843639432,1.4061825886969685,-0.3295169966235096,4.118423218897009,-0.7450039267441076,-0.8342140327190272,-0.719211347430165,-1.1403836814986559,-1.0036240474645803,-0.171306676644439,0.33677623487247565,-0.4112032189098195,-0.14378700509267564,-1.506065525828106,-1.10439032340857
c4,66,0.0713,1,-0.6210592362676143,-0.9587576714847224,-0.9834333330400984,-0.9189061190689308,-0.8660014400154565,1.0918090575342638,-0.6821197754025203,-0.7734630601204576,-0.8293901665768835,-0.8705956098121183,1.117024271340738,1.0260131341092251,-1.096132855430251,-0.8788194107043915,-0.8887857952703032,-0.9527372305884868,0.5556045029123868,0.32633500012941435,-1.8810055032577953,-0.8592124011535466,-0.8068519372786861,-0.8576301251641685,-0.48981085679687214,-1.1574506952304255,-2.344942452794316,-0.8491734485202864,-0.8304120941560179,-0.8377545250036122,1.6857476253170753,-0.3972025339040021,-2.273887721199298,-0.738607534305657,-0.8488920600252127,-0.7249261334128771,-0.6840063509514461,-0.9399002843749581,-0.37833790289298647,0.24741004745901773,0.040946130755942466,-0.343838645639153,-0.764996508984393,-0.572952672682198
c4,67,0.0716,1,-0.6177938041762974,-0.9551311647922037,-0.9728375399327118,-0.9155567363214494,-0.9452259293018254,0.9809795594353182,-0.6560621849414703,-0.7736866574285345,-0.7935131737513436,-0.8623406584476259,1.2387352284126014,1.1037646628750297,-1.0766568002966328,-0.8678168261067101,-0.8981502329440714,-0.9404411749052995,0.5360100236869175,0.2935376197579564,-1.6778388400800701,-0.8872823992786648,-0.9047737360732867,-0.8863219602671908,-0.5692888211132977,-1.1190736263508896,-1.505637022089572,-0.8666743473511205,-0.7735089707756465,-0.8618093116739306,1.6379196276356338,-0.3361169194586029,-1.4020289604027039,-0.7492798855894445,-0.768162909841193,-0.744392336131096,-0.5620983737916709,-0.9111775376358296,-0.47208386056607576,0.05539075039915426,-0.19925821125399398,-0.44438315666287037,-0.8836997226856312,-0.2830960518822231
c4,68,0.072,1,-0.6104972154112368,-0.951184775272283,-0.9921269140317672,-0.9098606506853779,-0.9385515461464236,0.8981905452492261,-0.6246726032722238,-0.7643809602856447,-0.8411595703208715,-0.8448022911356208,1.1103735163696462,1.0301881741943628,-1.0532252760376315,-0.8527637517405824,-0.8829258404069639,-0.9239886606859017,0.5166035469326682,0.19251177733474154,-0.5492529734204524,-0.8870115830013872,-0.8248375737919801,-0.8882669115793523,-0.7895571213663203,-0.9887938344602355,-0.26204913167433314,-0.8657255567243813,-0.7545412629821893,-0.866763684643363,1.178882169679544,-0.135846070228229,-0.24988802113309255,-0.7433124516765344,-0.8349479340843364,-0.7451806688285133,-0.7766369976528799,-0.9968005657570376,-0.4941939469954649,-0.07191318977667224,-0.7644448983361966,-0.4734486008048163,-1.0439678928428548,-0.7069832471581096
c4,69,0.0724,1,-0.6059751746730997,-0.9466019534638868,-0.981232426459929,-0.905398958149728,-0.9329749538403864,0.7813862719573803,-0.5974147006108722,-0.7575879005790551,-0.7678304971798897,-0.830491281894039,1.1443857166844502,1.0997562609358178,-1.0329468209236274,-0.8434667594832898,-0.8848504334258056,-0.9130584711811675,0.5584268609767323,0.2673874853482007,-0.41980808015577886,-0.8704220845578514,-0.8008567251075881,-0.871757163556562,-0.6193267246603714,-0.8379170303302413,-0.42701440663739626,-0.8555264881700132,-0.7157811644477334,-0.8560884484936553,1.026385095780404,-0.020924630617540577,-0.3143727449138118,-0.7364141251098496,-0.8415530463721199,-0.7380634487614889,-0.9852338859346541,-1.1334080443070562,-0.4253818284301148,0.2606898001340536,-0.4535922204409847,-0.3869395509282152,-0.7212866251668861,-0.5885147901154218
c4,70,0.0728,1,-0.605293340517515,-0.9455269171043482,-0.9734506496229018,-0.9045571239759603,-0.951218423454886,0.736999863080312,-0.5706589473346968,-0.7629194631005823,-0.7788561096092022,-0.8256094078549802,1.1446345882021332,1.1089423950794914,-1.0185676137412067,-0.8483417825642858,-0.8881538393536688,-0.91551067435662,0.5822888738855697,0.2871016239941078,-0.6005219054189443,-0.8348433050866934,-0.85481363464747,-0.8360312716715461,-0.7554219285853193,-1.0332147671937466,-0.4563993511657246,-0.8321524735666409,-0.7842298490936874,-0.8326481805792567,0.8545052515647811,-0.18028942033051837,-0.4250784455556457,-0.7173827817969662,-0.8356818354496457,-0.7186262728332306,-0.9317979805844288,-1.138433287851575,-0.4437761613608071,0.08523176829806409,-0.5524998906803703,-0.41588566313561365,-1.0986772971987024,-0.8654424114247231
c4,71,0.0732,1,-0.6021174407566756,-0.9420397143814497,-0.9790000783571858,-0.9012972116838311,-0.9462227531351709,0.650155647311414,-0.5577540690038763,-0.7576412698747108,-0.7967071011614222,-0.8171696482346968,1.1617477561096046,1.1098106129879561,-0.999953340975311,-0.8386696964811956,-0.8722687656309887,-0.9043980095886381,0.5263757013769705,0.22854776245892042,0.08723056037082433,-0.8174184923171061,-0.8608088468185682,-0.8187429687585299,-0.6434594531563038,-1.1722952447017112,-0.026058899960809026,-0.8214679574980562,-0.7627880924576055,-0.8230434343808722,1.3095722885522507,-0.33514707779919134,0.0372416453399029,-0.7106333254875318,-0.8276089204312438,-0.7132403853214812,-0.8525208308932233,-1.0953405019316986,-0.45295282397360953,0.11435512187391893,-0.5383702235033152,-0.42255585399242407,-0.8726652394874661,-0.5842643114351596
c4,72,0.0737,1,-0.5960041977268908,-0.9383099921868331,-0.9651972499472669,-0.8963319915192768,-0.9622856467573244,0.5768219272622157,-0.5326871772511539,-0.7447228368669822,-0.7523421368625225,-0.7987012127663616,1.169595117306347,1.1257696225445712,-0.9787760841452625,-0.8318324997509958,-0.8610371854762547,-0.8954263029603123,0.5600945407443936,0.24719531496048447,-0.3488568712302468,-0.8343771486888961,-0.8678032610181825,-0.8357254407227485,-0.5055572181726244,-1.2253476167712558,-0.2741586837396029,-0.8323556103198342,-0.7990741421494365,-0.8333811037075105,1.5421530330846878,-0.42515091063174776,-0.23987114739679877,-0.717598324169729,-0.833480131353718,-0.7195006957880892,-0.5581251061530769,-0.9878904191609328,-0.4531045743257796,-0.08242477900879477,-0.7361855639820863,-0.43551536684430836,-1.2872478189659013,-0.8005342051081943
c4,73,0.0741,1,-0.5941450837708476,-0.9353935356244071,-0.9845180655688961,-0.8940296467444604,-0.9589539792212447,0.5099891715636727,-0.5058554317346212,-0.7510435606148124,-0.7541359865037993,-0.7942694422070821,1.179371528051128,1.1255197566053692,-0.9593390588572401,-0.8258177701515269,-0.8590551419195368,-0.8873845097882959,0.535964674437535,0.21477899031030567,0.140526735176559,-0.8594680117869624,-0.8817920894174112,-0.8607882122338191,-0.6250517034643995,-1.1992701664120773,0.056576087584401566,-0.8511769828610464,-0.7825804831986043,-0.852898863033198,1.5308155541371762,-0.44097107209486547,0.11112711676653825,-0.7348159190991818,-0.7989867671841822,-0.7375753184937772,-0.7469720287458709,-0.9345189329392025,-0.5151524932782903,-0.2097844261481378,-1.1035569105855183,-0.501976149106834,-1.4587591039536532,-1.229128919948658
c4,74,0.0745,1,-0.5861168606527036,-0.9300643605703083,-0.9479201332929378,-0.8873101975318951,-0.9477934469299962,0.50311108451099,-0.47738473319905167,-0.735268757468517,-0.7147587992562553,-0.7723389769434406,1.2242711590568596,1.2188428323622742,-0.9363375251064769,-0.8101049891794453,-0.8448361337952573,-0.8702255485205008,0.5659186601746825,0.2335723968261822,-0.2817354935348445,-0.8673008307654446,-0.8857888975314765,-0.868690369867483,-0.3423791521640401,-0.9255004963960358,-0.29588734849594495,-0.8586076718161547,-0.7743336537231881,-0.8595581098436668,1.5304303002809618,-0.3041060765110145,-0.2251377401644413,-0.7339150774615861,-0.7997206685494913,-0.7358635840264524,-0.5904869627602535,-0.9257076431883136,-0.4940690348690052,0.07635400465101272,-0.24164721278515922,-0.4635800899504894,-0.755861148349952,-0.5367809529972065
c4,75,0.075,1,-0.585079253570273,-0.9269187838276257,-0.9672881111984277,-0.8853359797451509,-0.9347652824764133,0.4219048570703493,-0.4563444388231069,-0.7446217191488009,-0.8118891944668643,-0.7720099100747919,1.2068689484620643,1.1468358212571181,-0.919409725562515,-0.8074842474014595,-0.8720389634794851,-0.8654791960435388,0.5573465035107787,0.19446900584165935,0.020482003577829668,-0.8579106060279708,-0.7988583210505553,-0.8592844068810217,-0.3263848445872525,-0.8539761159039558,-0.05158020866979528,-0.8534635028240004,-0.7768077025658129,-0.8549934640645338,1.3712301970369032,-0.011506568784701354,-0.024827423984231253,-0.7320346599625182,-0.809261386298512,-0.7345245794610297,-0.8454364762121119,-1.0341117339925028,-0.5248826119155392,-0.003752907239627456,-0.42533288608687453,-0.4977616085966956,-0.8274141271225119,-0.5718029870424142
c4,76,0.0754,1,-0.5789594396071526,-0.9234614424520923,-0.9609526443997976,-0.88048068111668,-0.9166183333839704,0.37152026847472686,-0.4288793333816052,-0.7341358929238995,-0.7487981900102434,-0.7543251022589961,1.2104331132021537,1.1742880152155617,-0.8966765791969137,-0.7992856780343831,-0.8688791838963118,-0.8549321443484588,0.5260971500333727,0.21248290716776877,-0.45119105404469356,-0.8296419085915182,-0.8528152305904373,-0.830937314559121,-0.38354432963891844,-0.884996289761257,-0.42915386452306503,-0.832580788700693,-0.7075343349723173,-0.8331619769527269,1.0932770962229348,0.0014790906886776203,-0.3791652282828511,-0.7108331411051522,-0.8386174409108829,-0.7122570483206414,-0.7432293577206852,-1.0922098948365877,-0.49814236046486243,0.019871807239452654,-0.7785745655132517,-0.4711469814351456,-1.0335597979215199,-1.0711747490700079
c4,77,0.0759,1,-0.5767883602757317,-0.920560770699956,-0.965574548218153,-0.8779982041285075,-0.929096679032354,0.3121530913166166,-0.4136214572810642,-0.7331655964372249,-0.6951139580627581,-0.7481258848850034,1.2069790512647174,1.1981571155164965,-0.8815096464884622,-0.7951626262015109,-0.8196440729366852,-0.8490558737872728,0.5632110654342587,0.22974673877028312,0.08550059593954308,-0.8115762304937417,-0.8008567251075881,-0.8128982144242324,-0.5275558960234379,-1.1204602906016239,0.045671438597947055,-0.8203049607271413,-0.7652621413002304,-0.8220012867954443,1.197986013774383,-0.21920117349889212,0.0690385049551406,-0.702568501288906,-0.8048579781066564,-0.7052291191654064,-0.8263642250307265,-1.0799300647816603,-0.5013312346271055,0.04513676327376103,-0.679666895273866,-0.4724589453712991,-0.826050491299273,-1.0547396932840043
c4,78,0.0763,1,-0.5734147227606241,-0.9164886258726889,-0.9598521911097129,-0.8743309284063557,-0.9128253001369682,0.2435634391661419,-0.3799070196891058,-0.7289972069755448,-0.7712431867413434,-0.7328065016077324,1.2217333855992447,1.1879130809707088,-0.8611002964026029,-0.7885686190020371,-0.8442903536854366,-0.8401973142082597,0.5533767564553952,0.18096313087396748,-0.28372434489257703,-0.8203949560527682,-0.7888663007653921,-0.8217564748981314,-0.5029724055264206,-1.2856957547881316,-0.2822950659624106,-0.8263819900502182,-0.7330995063461073,-0.8273894590424128,1.4537041045356711,-0.4143826951485954,-0.22290824858872407,-0.7066216530114202,-0.8246733149700067,-0.7085765248283796,-0.5762357467824205,-0.9833418041227273,-0.5172214390199787,-0.003554124429587631,-0.7644448983361966,-0.49057175035481737,-1.0817682834366913,-1.0650372781987663
c4,79,0.0768,1,-0.5665386065455609,-0.9117689850076481,-0.9569438502716319,-0.8684871819321942,-0.8924020314642696,0.19047639180691728,-0.3825838661602459,-0.7160487207253681,-0.7711556818807932,-0.7240990172031119,1.1938813558746992,1.2024966460294066,-0.8428757902594902,-0.7732044198818392,-0.7648362598030983,-0.8239623740603368,0.5375188693767705,0.19208356880293456,-0.12254407438931801,-0.8383266521674545,-0.7938623109079737,-0.839716176213973,-0.39221345709376854,-1.1755750267193774,-0.19248157699255175,-0.8413255139837016,-0.7619634095100639,-0.842551354377701,1.747679888471502,-0.39006859792777315,-0.14846312687056565,-0.7146404569791359,-0.7733002193983577,-0.7168128010518711,-0.6253891185305501,-0.88367402868997,-0.5838389839964337,-0.12308039853248004,-0.835093234221472,-0.5608891442837685,-0.9721694475106003,-0.9812454388784891
c4,80,0.0773,1,-0.5631708904067105,-0.909154840706795,-0.9468039592415661,-0.8654844814194521,-0.8562859171336513,0.1356866622323962,-0.35228847036120925,-0.7170349094586423,-0.5742259932127983,-0.7138031668390498,1.2318931243396634,1.2468720504098665,-0.8293615251921619,-0.7697846427156081,-0.7498703946864325,-0.8188975822731466,0.5259450603123595,0.1687083023215698,-0.026053750197834062,-0.8558956523166027,-0.8398256042197251,-0.857281666212016,-0.38486651197510674,-1.072626979607449,0.012372985129452152,-0.8549493460993292,-0.7966000933068117,-0.8565980197817354,1.5972135994789762,-0.35769515158643256,0.02824242877793854,-0.7259980749104992,-0.8210038081434603,-0.7285978948213326,-0.6981164327154713,-0.8817821121169332,-0.5360747449468058,-0.006241190107538323,-0.679666895273866,-0.5084082890743324,-0.9111551872728021,-0.7948072049361224
c4,81,0.0777,1,-0.5677408087775341,-0.9030936272971344,-0.9551674042462095,-0.8650837891364922,-0.7304767009653341,-0.07071641170084357,-0.3312203601212581,-0.7756589883220476,-0.8025261743880036,-0.7492539332161456,1.2053045653112198,1.2305485048512126,-0.8151127925841842,-0.7748559710541655,-0.848196990260996,-0.8211107498372266,0.6043159017609714,0.22158428475537278,-0.10599612420844318,-0.8793819689559023,-0.8598096447900518,-0.8807949975670342,-0.5550009104494453,-0.8564907157520947,-0.1313403545262919,-0.8670030959326885,-0.7801064343559794,-0.8683637942912332,1.2178124648800026,-0.12797220085641742,-0.06830521951090417,-0.7337820320657281,-0.8210038081434603,-0.7361701626163643,-0.940516042711919,-0.9720284807637627,-0.607300201871322,0.196918275979954,-0.3970735517327644,-0.5609147248588964,-1.3815932075941124,-0.6160598597185005
c4,82,0.0782,1,-0.5564831519222359,-0.9008785024479147,-0.9385505595659313,-0.8580805264100015,-0.822162242948472,0.04359536634114673,-0.29724471463246677,-0.7130893096254778,-0.5966272375136233,-0.6905059567976689,1.2451431680631617,1.2588094955615214,-0.7890844137507816,-0.7536913215360542,-0.7348183537629527,-0.7985639563112481,0.5205945670229055,0.15202424608963194,-0.34122154577228014,-0.8343830785921644,-0.8618080488470845,-0.8357343136979714,-0.44011042964988717,-0.9386972913640906,-0.33829428909585046,-0.83950326748279,-0.7388722869788987,-0.8403487755667604,1.0664838259775589,-0.08061215792231703,-0.2583285723663571,-0.7112451844958472,-0.8371496381802643,-0.713088999154915,-0.770677086854863,-1.1483783958745666,-0.5350112970028911,0.17873254895648333,-0.510110889149205,-0.49487927994765585,-0.541551936939656,-0.9067780964312178
c4,83,0.0787,1,-0.5533030823536933,-0.8957570255155232,-0.9444930073323884,-0.853989795260706,-0.8071558872967661,-0.0191306165957609,-0.27983251931727005,-0.719121962132394,-0.7076709055516974,-0.6884027657592301,1.222631995247286,1.236377194160659,-0.7735207882759751,-0.7469866472939911,-0.7818416190143579,-0.7902567403579794,0.5324847517708426,0.12359464804630724,-0.1345334128503457,-0.8087230094137466,-0.7948615129364901,-0.8100952171588035,-0.44512555152102895,-1.106089959558396,-0.20655306157503642,-0.8230912919714357,-0.776807702565813,-0.8242895796121696,1.219986010131506,-0.27307362199979385,-0.13554492789222733,-0.6979783610930321,-0.7813731344167596,-0.7001808233647068,-0.7373411840007577,-1.1373905372326696,-0.5779658245620181,0.08146759582596255,-0.43946255326392963,-0.5416417734909631,-0.5850145269058941,-0.6916453688938904
c4,84,0.0792,1,-0.5492905271580517,-0.8925199831755287,-0.9260839958654007,-0.8503399808760397,-0.7826093166237322,-0.08966027020991946,-0.24125200452512166,-0.7131106910278033,-0.7047394927232692,-0.6693683616696614,1.249233098929649,1.2608744665384723,-0.7535174722473993,-0.7430069640433383,-0.7831055308476274,-0.7835855450622493,0.5237494306722212,0.08625070280284128,-0.48343164469441846,-0.8142912423136861,-0.7828710885942941,-0.8155587001072313,-0.4064646612095186,-1.2638790161450217,-0.4240154671032535,-0.8270111872979334,-0.8015481909920614,-0.8276141935135346,1.380758285134166,-0.4223660438148157,-0.40692697074489975,-0.700062130901799,-0.8716430023498,-0.7013869777856838,-0.6114664074675079,-1.0109613267227515,-0.508798155320214,0.4222607737907104,-0.04383187230638804,-0.45335166811467215,-0.1747802465110143,-0.4206302937912426
c4,85,0.0796,1,-0.5482151949708748,-0.8863523421112979,-0.9258796259686707,-0.8468327793405427,-0.7102480745308312,-0.058274477204173565,-0.2287352259292639,-0.703282212297578,-0.5808763626146055,-0.6574262846862052,1.309845010845506,1.344948385682383,-0.7378095925309778,-0.7355458699500026,-0.7664736001325609,-0.7745633009866293,0.5469440957442896,0.15895181495167376,-0.1435920107672925,-0.8400601940571716,-0.8558128366759864,-0.8414513600425274,-0.396607197171312,-1.2008957001973632,-0.2346138328251611,-0.842691227268183,-0.7858792149887707,-0.8438131751842275,1.64315152240316,-0.48411489687154474,-0.14111296439696333,-0.712073040193058,-0.8136647944903675,-0.7142648062041497,-0.6481557140380187,-0.8917450129855728,-0.48727635757641885,0.39999867150425145,-0.2840362143163245,-0.4349507006730696,-0.3795966842341356,-0.8487232086863263
c4,86,0.0801,1,-0.5434015186283748,-0.8832657919947083,-0.93094171110306,-0.8428255319190481,-0.700456011179573,-0.12077184257962482,-0.21533151235149914,-0.7011725079851228,-0.593520814964095,-0.650760202066378,1.3083683979019698,1.3399673418782054,-0.7217634476218548,-0.7258561657853845,-0.7540642839513714,-0.7635453009766147,0.5391870178080245,0.13377811849245821,-0.21118284713116325,-0.8623509394249258,-0.8877873015885092,-0.8637514788367473,-0.21746974789696386,-1.0363537200354591,-0.21702722987021442,-0.8573977571155001,-0.8328861429986427,-0.8585573227737502,1.6721161712973276,-0.3554071341279422,-0.22440763947019488,-0.723334749240089,-0.8378835395455735,-0.7252855604046546,-0.8063515053572189,-0.9158197032987218,-0.45054887099130997,0.5154290588423257,-0.2557768799622143,-0.3926026928003458,-0.5169667794547926,-1.2669840166022843
c4,87,0.0806,1,-0.5429314729617839,-0.879752379363013,-0.9240088553755268,-0.8408831198823197,-0.6240430845281553,-0.08422924607742473,-0.16644938534183853,-0.7063051778866188,-0.6514490326482597,-0.6355455684201129,1.3003979631397868,1.3390232047305821,-0.6971938093659463,-0.7277554996009975,-0.7663012485189332,-0.7611075906980397,0.5414462058985134,0.125017409220557,0.05086049035659394,-0.8640158008625897,-0.8188423616208821,-0.8653820065814911,-0.3638740762937046,-0.8093171569102183,-0.06607349652592164,-0.8580732395851699,-0.7166058473952751,-0.8595743975307304,1.381001476577105,-0.15860152948281925,-0.005672279553459568,-0.7260743370956713,-0.8232055122393881,-0.7286032524077654,-0.9693519855552698,-0.9688540304988279,-0.5703102670432166,0.35976326638278855,-0.510110889149205,-0.5149193345376655,-0.3050371764400357,-1.054588786311254
c4,88,0.0811,1,-0.5370319778975629,-0.8765050631124088,-0.9249206595301683,-0.8362281215819083,-0.6480790386379959,-0.1671574710087195,-0.13822082810771394,-0.6943702123223665,-0.6409922018125228,-0.6159125639152231,1.3441439735637,1.373669607913412,-0.6802989993747408,-0.7139558223450616,-0.7499278452243082,-0.7463731087529075,0.5393583026104002,0.1311820559648801,0.32611698788080845,-0.8411870993800189,-0.8518160285619211,-0.8423588555981815,-0.5083091936018439,-0.9144283001463692,0.26289998579133583,-0.8439361293758211,-0.780931117303521,-0.845913868986078,0.9822617814743552,-0.1154540590007291,0.29865468354650077,-0.7157764123153092,-0.8349479340843364,-0.7187514409927449,-0.8920488054907503,-1.1115318686916007,-0.5250697260882069,0.2669959317431707,-0.31229554867043385,-0.4794809394626157,-0.32812163195809396,-0.7361728462246652
c4,89,0.0815,1,-0.5370488046284746,-0.8728665031098548,-0.9219965979308005,-0.8344646931326892,-0.6120039841633237,-0.17970217810048744,-0.11441916224907435,-0.7050768310075293,-0.6510990132060592,-0.6141606972476064,1.4030921817169555,1.4251873130875765,-0.6641426017022819,-0.712142011171267,-0.7815256410560407,-0.7420754995180563,0.5624369749521965,0.12973523336015255,-0.3807947932788293,-0.816491839050315,-0.8488184224763721,-0.8178165972672448,-0.43350863691356534,-1.0448797581592393,-0.4957477474893507,-0.8243153783564804,-0.752891897087106,-0.8246931390522062,1.1245013923200562,-0.20973081931714654,-0.46214511414639825,-0.7013405187349032,-0.830544525892481,-0.7024474714173251,-0.9330521218441963,-1.0885148432374336,-0.5438061920177858,0.2548087590526672,-0.6514075609197559,-0.4977749271499881,-0.23030966054311605,-0.7064326007211899
c4,90,0.082,1,-0.5249752512315854,-0.8686820441403919,-0.9162585200610733,-0.8261375938648244,-0.6560468769139369,-0.17071584213940771,-0.08919065260928997,-0.698101003485616,-0.6442298816528763,-0.5991472185651074,1.2734931189130687,1.3745297455146708,-0.6364047742277751,-0.6980962888836634,-0.7329224860130487,-0.7252603610204981,0.4528812265632256,0.023533752866052804,-0.08110601249007884,-0.8048677041228561,-0.9107689482443848,-0.8062335384406883,-0.40580156813300167,-1.2456098371583797,-0.0942995878970958,-0.8190564793987025,-0.7891779467789372,-0.8205016755563468,1.3553697830401736,-0.4576557711476836,-0.06665615400688615,-0.6911203171234498,-0.8004545699148007,-0.6934922364033413,-0.7018497246230285,-1.0327044910632772,-0.49343212992328245,-0.16735181459785042,-0.7361855639820863,-0.47884984917824613,-0.15005097558904418,-0.9061425532678726
c4,91,0.0825,1,-0.5298787662322556,-0.8621120924405794,-0.8922529175759408,-0.8254491449109603,-0.4728718840110652,-0.2672347588480023,-0.10742649223428301,-0.7038968020604058,-0.6766066800564127,-0.6105393856741699,1.3674590422550856,1.4304574788745494,-0.634866071784196,-0.698955898215513,-0.7018417450221991,-0.725732382709627,0.5469822907078983,0.14568121357074396,-0.0646537223337864,-0.8255719668389642,-0.8937825137596072,-0.8269477766128149,-0.40328175106141373,-1.214806793492391,-0.15131010996853328,-0.8338996050539955,-0.7891779467789372,-0.835222342874691,1.551769818217341,-0.38988215587655434,-0.11644556023493187,-0.705027301071389,-0.768162909841193,-0.7072822895437538,-0.8042932452738476,-0.8041007886863636,-0.5360351123858762,0.3577914878177481,-0.42533288608687453,-0.4832542660255564,-0.5627008145117314,-1.3951215417251932
